participantID,Trial,Timestamp,char_count,sentence,sprt
2849,172,1772394181635,68.0,He put his heavy arms around me and rubbed his big hands on my back.,5190.0
2849,173,1772394188377,85.0,In bed he put his hands on me again and then waited as if thinking of something else.,6742.0
2849,174,1772394190806,28.0,I turned and opened my legs.,2429.0
2849,175,1772394194781,36.0,"Afterwards, I think he stayed awake.",3975.0
2849,176,1772394198530,53.0,He was up that morning before I could get out of bed.,3748.0
2849,177,1772394202493,54.0,"To see if there was something in the paper, I suppose.",3963.0
2849,178,1772394205787,46.0,The telephone began ringing right after eight.,3294.0
2849,179,1772394207673,13.0,"""Go to hell!""",1886.0
2849,180,1772394209758,18.0,I heard him shout.,2085.0
2849,181,1772394212736,31.0,The telephone rang right again.,2978.0
2849,182,1772394217345,59.0,"""I have nothing to add to what I already told the sheriff!""",4609.0
2849,183,1772394220120,29.0,He slammed the receiver down.,2775.0
2849,184,1772394222835,27.0,"""What is going on?"" I said.",2715.0
2849,185,1772394227247,49.0,It was then that he told me what I just told you.,4411.0
2849,186,1772394228623,3.0,***,1376.0
2849,187,1772394232357,44.0,I sweep up the broken dishes and go outside.,3734.0
2849,188,1772394239412,85.0,"He is lying on his back on the grass now, the newspaper and can of beer within reach.",7055.0
2849,189,1772394243394,41.0,"""Stuart, could we go for a drive?"" I say.",3982.0
2849,190,1772394246162,30.0,He rolls over and looks at me.,2768.0
2849,191,1772394249584,37.0,"""We'll pick up some beer,"" he says...",3422.0
2849,192,1772394255505,62.0,He gets to his feet and touches me on the hip as he goes past.,5921.0
2849,193,1772394257983,28.0,"""Give me a minute,"" he says.",2478.0
2849,194,1772394262197,39.0,We drive through town without speaking.,4214.0
2849,195,1772394266679,39.0,He stops at a roadside market for beer.,4482.0
2849,196,1772394271129,54.0,I notice a great stack of papers just inside the door.,4450.0
2849,197,1772394280074,89.0,On the top step a fat woman in a print dress holds out a licorice stick to a little girl.,8945.0
2849,198,1772394285027,66.0,"Later on, we cross Everson Creek and turn into the picnic grounds.",4953.0
2849,199,1772394290760,79.0,The creek runs under the bridge and into a large pond a few hundred yards away.,5733.0
2849,200,1772394293532,28.0,I can see the men out there.,2772.0
2849,201,1772394296272,33.0,I can see them out there fishing.,2740.0
2849,202,1772394299680,31.0,So much water so close to home.,3407.0
2849,203,1772394303913,43.0,"I say, ""Why did you have to go miles away?""",4233.0
2849,204,1772394307082,25.0,"""Don't rile me,"" he says.",3169.0
2849,205,1772394310205,29.0,We sit on a bench in the sun.,3123.0
2849,206,1772394312974,25.0,He opens us cans of beer.,2769.0
2849,207,1772394315915,25.0,"He says, ""Relax, Claire.""",2941.0
2849,208,1772394319826,30.0,"""They said they were innocent.",3910.0
2849,209,1772394323047,27.0,"They said they were crazy.""",3220.0
2849,210,1772394325565,15.0,"He says, ""Who?""",2518.0
2849,211,1772394328414,38.0,"He says, ""What are you talking about?""",2849.0
2849,212,1772394331002,21.0,"""The Maddox brothers.",2587.0
2849,213,1772394336176,54.0,They killed a girl named Arlene Hubly where I grew up.,5174.0
2849,214,1772394342534,60.0,They cut off her head and threw her into the Cle Elum River.,6357.0
2849,215,1772394345060,31.0,"It happened when I was a girl.""",2525.0
2849,216,1772394348628,40.0,"""You're going to get me riled,"" he says.",3568.0
2849,217,1772394351521,20.0,I look at the creek.,2893.0
2849,218,1772394359135,79.0,"I'm right in it, eyes open, face down, staring at the moss on the bottom, dead.",7614.0
2849,219,1772394363218,62.0,"""I don't know what's wrong with you,"" he says on the way home.",4082.0
2849,220,1772394366615,45.0,"""You're getting me more riled by the minute.""",3397.0
2849,221,1772394370333,34.0,There is nothing I can say to him.,3718.0
2849,222,1772394373009,36.0,He tries to concentrate on the road.,2676.0
2849,223,1772394376011,47.0,But he keeps looking into the rear-view mirror.,3002.0
2849,224,1772394377810,9.0,He knows.,1799.0
2849,225,1772394378902,3.0,***,1092.0
2849,226,1772394382746,52.0,Stuart believes he is letting me sleep this morning.,3844.0
2849,227,1772394386885,47.0,But I was awake long before the alarm went off.,4139.0
2849,228,1772394393231,74.0,"I was thinking, lying on the far side of the bed away from his hairy legs.",6346.0
2849,229,1772394398822,78.0,"He gets Dean off for school, and then he shaves, dresses, and leaves for work.",5591.0
2849,230,1772394402727,40.0,Twice he looks in and clears his throat.,3905.0
2849,231,1772394405451,26.0,But I keep my eyes closed.,2724.0
2849,232,1772394408980,38.0,In the kitchen I find a note from him.,3529.0
2849,233,1772394412173,19.0,"It's signed ""Love.""",3193.0
2849,234,1772394418003,74.0,I sit in the breakfast nook and drink coffee and leave a ring on the note.,5830.0
2849,235,1772394422586,67.0,I look at the newspaper and turn it this way and that on the table.,4583.0
2849,236,1772394427159,43.0,Then I skid it close and read what it says.,4573.0
2849,237,1772394431730,38.0,"The body has been identified, claimed.",4571.0
2849,238,1772394444498,155.0,"But it took some examining it, some putting things into it, some cutting, some weighing, some measuring, some putting things back again and sewing them in.",12768.0
2849,239,1772394449953,57.0,I sit for a long time holding the newspaper and thinking.,5455.0
2849,240,1772394454421,51.0,Then I call up to get a chair at the hairdresser's.,4468.0
2849,241,1772394455643,3.0,***,1222.0
2849,242,1772394462012,75.0,I sit under the dryer with a magazine on my lap and let Marnie do my nails.,6368.0
2849,243,1772394466266,42.0,"""I am going to a funeral tomorrow,"" I say.",4254.0
2849,244,1772394470677,38.0,"""I'm sorry to hear that,"" Marnie says.",4411.0
2849,245,1772394473923,25.0,"""It was a murder,"" I say.",3246.0
2849,246,1772394478987,37.0,"""That's the worst kind,"" Marnie says.",5063.0
2849,247,1772394482802,35.0,"""We weren't all that close,"" I say.",3815.0
2849,248,1772394484674,15.0,"""But you know?""",1871.0
2849,249,1772394488876,45.0,"""We'll get you fixed up for it,"" Marnie says.",4201.0
2849,250,1772394494043,72.0,"That night I make my bed on the sofa, and in the morning I get up first.",5167.0
2849,251,1772394498176,50.0,I put on coffee and fix breakfast while he shaves.,4133.0
2849,252,1772394504455,76.0,"He appears in the kitchen doorway, towel over his bare shoulder, appraising.",6279.0
2849,253,1772394507023,23.0,"""Here's coffee,"" I say.",2568.0
2849,254,1772394509387,31.0,"""Eggs'll be ready in a minute.”",2364.0
2849,255,1772394512811,37.0,"I wake Dean, and the three of us eat.",3424.0
2849,256,1772394519546,79.0,"Whenever Stuart looks at me, I ask Dean if he wants more milk, more toast, etc.",6735.0
2849,257,1772394524844,56.0,"""I'll call you today,"" Stuart says as he opens the door.",5298.0
2849,258,1772394528735,42.0,"I say, ""I don't think I'll be home today.""",3890.0
2849,259,1772394531116,21.0,"""All right,"" he says.",2380.0
2849,260,1772394532698,7.0,"""Sure.""",1582.0
2849,261,1772394534863,18.0,I dress carefully.,2164.0
2849,262,1772394538219,48.0,I try on a hat and look at myself in the mirror.,3356.0
2849,263,1772394540799,28.0,I write out a note for Dean.,2580.0
2849,264,1772394546926,69.0,"Honey, Mommy has things to do this afternoon, but will be back later.",6127.0
2849,265,1772394551503,61.0,You stay in or be in the backyard until one of us comes home.,4577.0
2849,266,1772394553578,11.0,"Love, Mommy",2075.0
2849,267,1772394557746,48.0,I look at the word Love and then I underline it.,4168.0
2849,268,1772394561458,29.0,Then I see the word backyard.,3712.0
2849,269,1772394564122,22.0,Is it one word or two?,2664.0
2849,270,1772394565305,3.0,***,1183.0
2849,271,1772394574012,121.0,"I drive through farm country, through fields of oats and sugar beets and past apple orchards, cattle grazing in pastures.",8707.0
2849,272,1772394582643,99.0,"Then everything changes, more like shacks than farmhouses and stands of timber instead of orchards.",8631.0
2849,273,1772394590458,78.0,"Then mountains, and on the right, far below, I sometimes see the Naches River.",7815.0
2849,274,1772394595380,64.0,A green pickup comes up behind me and stays behind me for miles.,4922.0
2849,275,1772394600203,55.0,"I keep slowing at the wrong times, hoping he will pass.",4823.0
2849,276,1772394602465,16.0,Then I speed up.,2262.0
2849,277,1772394606028,36.0,"But this is at the wrong times, too.",3563.0
2849,278,1772394609242,39.0,I grip the wheel until my fingers hurt.,3214.0
2849,279,1772394613200,37.0,On a long clear stretch he goes past.,3958.0
2849,280,1772394619158,73.0,"But he drives along beside for a bit, a crewcut man in a blue work shirt.",5958.0
2849,281,1772394621749,24.0,We look each other over.,2591.0
2849,282,1772394626000,53.0,"Then he waves, toots his horn, and pulls on up ahead.",4251.0
2849,283,1772394630062,29.0,I slow down and find a place.,4062.0
2849,284,1772394633246,35.0,I pull over and shut off the motor.,3183.0
2849,285,1772394637759,42.0,I can hear the river down below the trees.,4513.0
2849,286,1772394641109,35.0,Then I hear the pickup coming back.,3350.0
2849,287,1772394644478,41.0,I lock the doors and roll up the windows.,3369.0
2849,288,1772394648102,30.0,"""You all right?"" the man says.",3624.0
2849,289,1772394650552,21.0,He raps on the glass.,2450.0
2849,290,1772394652349,11.0,"""You okay?""",1796.0
2849,291,1772394656402,64.0,He leans his arms on the door and brings his face to the window.,4053.0
2849,292,1772394658235,15.0,I stare at him.,1833.0
2849,293,1772394660903,30.0,I can't think what else to do.,2667.0
2849,294,1772394663793,34.0,"""Is everything all right in there?",2890.0
2849,295,1772394666083,31.0,"How come you're all locked up?""",2290.0
2849,296,1772394668346,16.0,I shake my head.,2263.0
2849,297,1772394670289,24.0,"""Roll down your window.""",1943.0
2849,298,1772394675416,64.0,He shakes his head and looks at the highway and then back at me.,5127.0
2849,299,1772394677992,19.0,"""Roll it down now.""",2576.0
2849,300,1772394681689,32.0,"""Please,"" I say, ""I have to go.""",3696.0
2849,301,1772394686826,50.0,"""Open the door,"" he says as if he isn't listening.",5137.0
2849,302,1772394690202,33.0,"""You're going to choke in there.""",3375.0
2849,303,1772394693968,32.0,"He looks at my breasts, my legs.",3766.0
2849,304,1772394698112,34.0,I can tell that's what he's doing.,4144.0
2849,305,1772394700673,22.0,"""Hey, sugar,"" he says.",2561.0
2849,306,1772394703814,31.0,"""I'm just here to help is all.""",3141.0
2849,307,1772394705022,3.0,***,1208.0
2849,308,1772394709792,52.0,The casket is closed and covered with floral sprays.,4770.0
2849,309,1772394713834,45.0,The organ starts up the minute I take a seat.,4042.0
2849,310,1772394717374,40.0,People are coming in and finding chairs.,3540.0
2849,311,1772394723086,63.0,There's a boy in flared pants and a yellow short-sleeved shirt.,5712.0
2849,312,1772394735299,100.0,A door opens and the family comes in in a group and moves over to a curtained place off to one side.,12213.0
2849,313,1772394738772,39.0,Chairs creak as everybody gets settled.,3473.0
2849,314,1772394746766,83.0,"Directly, a nice blond man in a nice dark suit stands and asks us to bow our heads.",7994.0
2849,315,1772394755026,105.0,"He says a prayer for us, the living, and when he finishes, he says a prayer for the soul of the departed.",8260.0
2849,316,1772394758559,43.0,Along with the others I go past the casket.,3533.0
2849,317,1772394763568,66.0,Then I move out onto the front steps and into the afternoon light.,5009.0
2849,318,1772394769528,66.0,There's a woman who limps as she goes down the stairs ahead of me.,5960.0
2849,319,1772394772511,33.0,On the sidewalk she looks around.,2983.0
2849,320,1772394775277,31.0,"""Well, they got him,"" she says.",2766.0
2849,321,1772394777893,27.0,"""If that's any consolation.",2616.0
2849,322,1772394780716,31.0,They arrested him this morning.,2822.0
2849,323,1772394784545,38.0,I heard it on the radio before I come.,3829.0
2849,324,1772394787808,26.0,"A boy right here in town.""",3263.0
2849,325,1772394791541,42.0,We move a few steps down the hot sidewalk.,3733.0
2849,326,1772394794351,25.0,People are starting cars.,2810.0
2849,327,1772394798592,49.0,I put out my hand and hold on to a parking meter.,4241.0
2849,328,1772394801987,36.0,Polished hoods and polished fenders.,3395.0
2849,329,1772394804143,14.0,My head swims.,2156.0
2849,330,1772394808615,41.0,"I say, ""They have friends, these killers.",4472.0
2849,331,1772394811260,16.0,"You can't tell.""",2645.0
2849,332,1772394817204,70.0,"""I have known that child since she was a little girl,"" the woman says.",5944.0
2849,333,1772394823421,93.0,"""She used to come over and I'd bake cookies for her and let her eat them in front of the TV.""",6217.0
2849,334,1772394825549,3.0,***,2128.0
2849,335,1772394831807,76.0,"Back home, Stuart sits at the table with a drink of whiskey in front of him.",6258.0
2849,336,1772394837646,57.0,For a crazy instant I think something's happened to Dean.,5839.0
2849,337,1772394839850,14.0,"""Where is he?""",2204.0
2849,338,1772394841322,6.0,I say.,1472.0
2849,339,1772394843383,16.0,"""Where is Dean?""",2060.0
2849,340,1772394846826,27.0,"""Outside,"" my husband says.",3443.0
2849,341,1772394849938,34.0,He drains his glass and stands up.,3112.0
2849,342,1772394853360,40.0,"He says, ""I think I know what you need.""",3421.0
2849,343,1772394861999,138.0,He reaches an arm around my waist and with his other hand he begins to unbutton my jacket and then he goes on to the buttons of my blouse.,8639.0
2849,344,1772394864563,30.0,"""First things first,"" he says.",2564.0
2849,345,1772394866849,23.0,He says something else.,2286.0
2849,346,1772394869064,27.0,But I don't need to listen.,2214.0
2849,347,1772394872860,46.0,I can't hear a thing with so much water going.,3796.0
2849,348,1772394873976,3.0,***,1116.0
2850,75,1771806801209,3.0,***,28909.0
2850,76,1771806803590,37.0,My husband eats with a good appetite.,2381.0
2850,77,1771806805595,37.0,But I don't think he's really hungry.,2005.0
2850,78,1771806809728,69.0,"He chews, arms on the table, and stares at something across the room.",4133.0
2850,79,1771806810943,30.0,He looks at me and looks away.,1215.0
2850,80,1771806812281,33.0,He wipes his mouth on the napkin.,1337.0
2850,81,1771806813335,30.0,"He shrugs, and goes on eating.",1054.0
2850,82,1771806814681,42.0,"""What are you staring at me for?"" he says.",1346.0
2850,83,1771806816561,45.0,"""What is it?"" he says and lays down his fork.",1879.0
2850,84,1771806818636,42.0,"""Was I staring?"" I say, and shake my head.",2075.0
2850,85,1771806819779,20.0,The telephone rings.,1143.0
2850,86,1771806820909,27.0,"""Don't answer it,"" he says.",1130.0
2850,87,1771806822212,33.0,"""It might be your mother,"" I say.",1303.0
2850,88,1771806823389,25.0,"""Watch and see,"" he says.",1177.0
2850,89,1771806824702,34.0,I pick up the receiver and listen.,1313.0
2850,90,1771806825818,24.0,My husband stops eating.,1116.0
2850,91,1771806827530,46.0,"""What did I tell you?"" he says when I hang up.",1712.0
2850,92,1771806828610,23.0,He starts to eat again.,1080.0
2850,93,1771806830137,36.0,Then throws his napkin on his plate.,1525.0
2850,94,1771806832490,63.0,"He says, ""Goddamn it, why can't people mind their own business?",2353.0
2850,95,1771806834222,41.0,Tell me what I did wrong and I'll listen!,1732.0
2850,96,1771806836090,28.0,I wasn't the only man there.,1868.0
2850,97,1771806837371,37.0,We talked it over and we all decided.,1281.0
2850,98,1771806838667,29.0,We couldn't just turn around.,1296.0
2850,99,1771806840417,32.0,We were five miles from the car.,1750.0
2850,100,1771806841868,34.0,I won't have you passing judgment.,1451.0
2850,101,1771806842863,13.0,"Do you hear?""",995.0
2850,102,1771806843770,18.0,"""You know,"" I say.",906.0
2850,103,1771806846466,33.0,"He says, ""What do I know, Claire?",2696.0
2850,104,1771806847512,34.0,Tell me what I'm supposed to know.,1046.0
2850,105,1771806848891,40.0,"I don't know anything except one thing?""",1379.0
2850,106,1771806853124,48.0,He gives me what he thinks is a meaningful look.,4233.0
2850,107,1771806854660,24.0,"""She was dead,"" he says.",1536.0
2850,108,1771806856374,33.0,"""And I'm as sorry as anyone else.",1714.0
2850,109,1771806857173,18.0,"But she was dead.""",799.0
2850,110,1771806858162,26.0,"""That's the point,"" I say.",989.0
2850,111,1771806859201,20.0,He raises his hands.,1039.0
2850,112,1771806860716,40.0,He pushes his chair away from the table.,1515.0
2850,113,1771806863529,72.0,He takes out his cigarettes and goes out to the back with a can of beer.,2813.0
2850,114,1771806864657,64.0,I see him sit in the lawn chair and pick up the newspaper again.,1128.0
2850,115,1771806866713,39.0,His name is in there on the first page.,2056.0
2850,116,1771806867875,36.0,Along with the names of his friends.,1162.0
2850,117,1771806870259,40.0,I close my eyes and hold on to the sink.,2384.0
2850,118,1771806875306,74.0,Then I rake my arm across the drainboard and send the dishes to the floor.,5047.0
2850,119,1771806876304,16.0,He doesn't move.,998.0
2850,120,1771806877333,18.0,I know he's heard.,1029.0
2850,121,1771806879613,40.0,He lifts his head as if still listening.,2280.0
2850,122,1771806880982,30.0,But he doesn't move otherwise.,1369.0
2850,123,1771806882264,23.0,He doesn't turn around.,1282.0
2850,124,1771806882958,3.0,***,693.0
2850,125,1771806887134,88.0,"He and Gordon Johnson and Mel Dorn and Vern Williams, they play poker and bowl and fish.",4176.0
2850,126,1771806890766,85.0,They fish every spring and early summer before visiting relatives can get in the way.,3632.0
2850,127,1771806893387,65.0,"They are decent men, family men, men who take care of their jobs.",2621.0
2850,128,1771806895995,65.0,"They have sons and daughters who go to school with our son, Dean.",2608.0
2850,129,1771806898127,55.0,Last Friday these family men left for the Naches River.,2132.0
2850,130,1771806901947,76.0,They parked the car in the mountains and hiked to where they wanted to fish.,3820.0
2850,131,1771806905805,76.0,"They carried their bedrolls, their food, their playing cards, their whiskey.",3858.0
2850,132,1771806907290,42.0,They saw the girl before they set up camp.,1485.0
2850,133,1771806908992,19.0,Mel Dorn found her.,1701.0
2850,134,1771806909997,25.0,No clothes on her at all.,1004.0
2850,135,1771806912871,64.0,She was wedged into some branches that stuck out over the water.,2874.0
2850,136,1771806914216,43.0,He called the others and they came to look.,1345.0
2850,137,1771806915407,29.0,They talked about what to do.,1191.0
2850,138,1771806918986,82.0,One of the men - my Stuart didn't say which - said they should start back at once.,3578.0
2850,139,1771806922520,86.0,"The others stirred the sand with their shoes, said they didn't feel inclined that way.",3534.0
2850,140,1771806925912,82.0,"They pleaded fatigue, the late hour, the fact that the girl wasn't going anywhere.",3392.0
2850,141,1771806928192,47.0,In the end they went ahead and set up the camp.,2279.0
2850,142,1771806930014,42.0,They built a fire and drank their whiskey.,1822.0
2850,143,1771806931869,50.0,"When the moon came up, they talked about the girl.",1855.0
2850,144,1771806934272,59.0,Someone said they should -keep the body from drifting away.,2402.0
2850,145,1771806936212,55.0,They took their flashlights and went back to the river.,1940.0
2850,146,1771806936392,66.0,One of the men - it might have been Stuart - waded in and got her.,180.0
2850,147,1771806939576,53.0,He took her by the fingers and pulled her into shore.,3184.0
2850,148,1771806944016,87.0,He got some nylon cord and tied it to her wrist and then looped the rest around a tree.,4440.0
2850,149,1771806947408,99.0,"The next morning they cooked breakfast, drank coffee, and drank whiskey, and then split up to fish.",3391.0
2850,150,1771806955810,182.0,"That night they cooked fish, cooked potatoes, drank coffee, drank whiskey, then took their cooking things and eating things back down to the river and washed them where the girl was.",8402.0
2850,151,1771806956890,32.0,They played some cards later on.,1080.0
2850,152,1771806959311,55.0,Maybe they played until they couldn't see them anymore.,2420.0
2850,153,1771806960514,28.0,Vern Williams went to sleep.,1203.0
2850,154,1771806961333,28.0,But the others told stories.,819.0
2850,155,1771806966182,100.0,Gordon Johnson said the trout they'd caught were hard because of the terrible coldness of the water.,4849.0
2850,156,1771806973448,154.0,"The next morning they got up late, drank whiskey, fished a little, took down their tents, rolled their sleeping bags, gathered their stuff, and hiked out.",7266.0
2850,157,1771806994842,41.0,They drove until they got to a telephone.,21394.0
2850,158,1771807036771,86.0,It was Stuart who made the call while the others stood around in the sun and listened.,41929.0
2850,159,1771807038469,32.0,He gave the sheriff their names.,1698.0
2850,160,1771807039755,25.0,They had nothing to hide.,1286.0
2850,161,1771807040764,21.0,They weren't ashamed.,1009.0
2850,162,1771807044540,100.0,They said they'd wait until someone could come for better directions and take down their statements.,3776.0
2850,163,1771807045290,3.0,***,750.0
2850,164,1771807046918,30.0,I was asleep when he got home.,1628.0
2850,165,1771807048408,46.0,But I woke up when I heard him in the kitchen.,1490.0
2850,166,1771807050061,64.0,I found him leaning against the refrigerator with a can of beer.,1653.0
2850,167,1771807052764,68.0,He put his heavy arms around me and rubbed his big hands on my back.,2703.0
2850,168,1771807055691,85.0,In bed he put his hands on me again and then waited as if thinking of something else.,2927.0
2850,169,1771807057064,28.0,I turned and opened my legs.,1373.0
2850,170,1771807058885,36.0,"Afterwards, I think he stayed awake.",1821.0
2850,171,1771807061339,53.0,He was up that morning before I could get out of bed.,2454.0
2850,172,1771807063105,54.0,"To see if there was something in the paper, I suppose.",1766.0
2850,173,1771807064350,46.0,The telephone began ringing right after eight.,1245.0
2850,174,1771807065072,13.0,"""Go to hell!""",722.0
2850,175,1771807065854,18.0,I heard him shout.,782.0
2850,176,1771807067009,31.0,The telephone rang right again.,1155.0
2850,177,1771807068772,59.0,"""I have nothing to add to what I already told the sheriff!""",1763.0
2850,178,1771807069761,29.0,He slammed the receiver down.,989.0
2850,179,1771807071126,27.0,"""What is going on?"" I said.",1365.0
2850,180,1771807073369,49.0,It was then that he told me what I just told you.,2243.0
2850,181,1771807074055,3.0,***,686.0
2850,182,1771807075603,44.0,I sweep up the broken dishes and go outside.,1547.0
2850,183,1771807078313,85.0,"He is lying on his back on the grass now, the newspaper and can of beer within reach.",2710.0
2850,184,1771807080290,41.0,"""Stuart, could we go for a drive?"" I say.",1977.0
2850,185,1771807081686,30.0,He rolls over and looks at me.,1396.0
2850,186,1771807082919,37.0,"""We'll pick up some beer,"" he says...",1232.0
