participantID,Trial,Timestamp,char_count,sentence,sprt
1458,158,1716296594801,40.0,He lifts his head as if still listening.,1377.0
1458,159,1716296596232,30.0,But he doesn't move otherwise.,1431.0
1458,160,1716296597681,23.0,He doesn't turn around.,1449.0
1458,161,1716296598977,3.0,***,1296.0
1458,162,1716296605737,88.0,"He and Gordon Johnson and Mel Dorn and Vern Williams, they play poker and bowl and fish.",6760.0
1458,163,1716296610762,85.0,They fish every spring and early summer before visiting relatives can get in the way.,5025.0
1458,164,1716296612249,65.0,"They are decent men, family men, men who take care of their jobs.",1487.0
1458,165,1716296614481,65.0,"They have sons and daughters who go to school with our son, Dean.",2232.0
1458,166,1716296617233,55.0,Last Friday these family men left for the Naches River.,2752.0
1458,167,1716296618953,76.0,They parked the car in the mountains and hiked to where they wanted to fish.,1720.0
1458,168,1716296620369,76.0,"They carried their bedrolls, their food, their playing cards, their whiskey.",1416.0
1458,169,1716296622232,42.0,They saw the girl before they set up camp.,1863.0
1458,170,1716296625586,19.0,Mel Dorn found her.,3354.0
1458,171,1716296627008,25.0,No clothes on her at all.,1422.0
1458,172,1716296632257,64.0,She was wedged into some branches that stuck out over the water.,5249.0
1458,173,1716296633442,43.0,He called the others and they came to look.,1185.0
1458,174,1716296634249,29.0,They talked about what to do.,807.0
1458,175,1716296637503,82.0,One of the men - my Stuart didn't say which - said they should start back at once.,3254.0
1458,176,1716296639983,86.0,"The others stirred the sand with their shoes, said they didn't feel inclined that way.",2479.0
1458,177,1716296641977,82.0,"They pleaded fatigue, the late hour, the fact that the girl wasn't going anywhere.",1994.0
1458,178,1716296643594,47.0,In the end they went ahead and set up the camp.,1617.0
1458,179,1716296644919,42.0,They built a fire and drank their whiskey.,1325.0
1458,180,1716296645856,50.0,"When the moon came up, they talked about the girl.",937.0
1458,181,1716296648097,59.0,Someone said they should -keep the body from drifting away.,2240.0
1458,182,1716296649075,55.0,They took their flashlights and went back to the river.,978.0
1458,183,1716296650273,66.0,One of the men - it might have been Stuart - waded in and got her.,1198.0
1458,184,1716296652089,53.0,He took her by the fingers and pulled her into shore.,1815.0
1458,185,1716296654017,87.0,He got some nylon cord and tied it to her wrist and then looped the rest around a tree.,1928.0
1458,186,1716296655945,99.0,"The next morning they cooked breakfast, drank coffee, and drank whiskey, and then split up to fish.",1928.0
1458,187,1716296661913,182.0,"That night they cooked fish, cooked potatoes, drank coffee, drank whiskey, then took their cooking things and eating things back down to the river and washed them where the girl was.",5968.0
1458,188,1716296662969,32.0,They played some cards later on.,1056.0
1458,189,1716296664755,55.0,Maybe they played until they couldn't see them anymore.,1786.0
1458,190,1716296665434,28.0,Vern Williams went to sleep.,678.0
1458,191,1716296666265,28.0,But the others told stories.,831.0
1458,192,1716296669177,100.0,Gordon Johnson said the trout they'd caught were hard because of the terrible coldness of the water.,2912.0
1458,193,1716296671993,154.0,"The next morning they got up late, drank whiskey, fished a little, took down their tents, rolled their sleeping bags, gathered their stuff, and hiked out.",2815.0
1458,194,1716296672856,41.0,They drove until they got to a telephone.,863.0
1458,195,1716296674403,86.0,It was Stuart who made the call while the others stood around in the sun and listened.,1547.0
1458,196,1716296675473,32.0,He gave the sheriff their names.,1070.0
1458,197,1716296676241,25.0,They had nothing to hide.,768.0
1458,198,1716296676881,21.0,They weren't ashamed.,640.0
1458,199,1716296678761,100.0,They said they'd wait until someone could come for better directions and take down their statements.,1880.0
1458,200,1716296679652,3.0,***,890.0
1458,201,1716296682017,30.0,I was asleep when he got home.,2365.0
1458,202,1716296683329,46.0,But I woke up when I heard him in the kitchen.,1312.0
1458,203,1716296685217,64.0,I found him leaning against the refrigerator with a can of beer.,1888.0
1458,204,1716296686849,68.0,He put his heavy arms around me and rubbed his big hands on my back.,1632.0
1458,205,1716296689361,85.0,In bed he put his hands on me again and then waited as if thinking of something else.,2512.0
1458,206,1716296690481,28.0,I turned and opened my legs.,1120.0
1458,207,1716296693089,36.0,"Afterwards, I think he stayed awake.",2608.0
1458,208,1716296694610,53.0,He was up that morning before I could get out of bed.,1521.0
1458,209,1716296695913,54.0,"To see if there was something in the paper, I suppose.",1303.0
1458,210,1716296697209,46.0,The telephone began ringing right after eight.,1296.0
1458,211,1716296697945,13.0,"""Go to hell!""",736.0
1458,212,1716296698706,18.0,I heard him shout.,761.0
1458,213,1716296699649,31.0,The telephone rang right again.,943.0
1458,214,1716296701112,59.0,"""I have nothing to add to what I already told the sheriff!""",1463.0
1458,215,1716296701753,29.0,He slammed the receiver down.,641.0
1458,216,1716296702489,27.0,"""What is going on?"" I said.",736.0
1458,217,1716296704457,49.0,It was then that he told me what I just told you.,1968.0
1458,218,1716296705274,3.0,***,817.0
1458,219,1716296707049,44.0,I sweep up the broken dishes and go outside.,1775.0
1458,220,1716296710946,85.0,"He is lying on his back on the grass now, the newspaper and can of beer within reach.",3897.0
1458,221,1716296711968,41.0,"""Stuart, could we go for a drive?"" I say.",1022.0
1458,222,1716296712585,30.0,He rolls over and looks at me.,617.0
1458,223,1716296713633,37.0,"""We'll pick up some beer,"" he says...",1048.0
1458,224,1716296715202,62.0,He gets to his feet and touches me on the hip as he goes past.,1569.0
1458,225,1716296715945,28.0,"""Give me a minute,"" he says.",743.0
1458,226,1716296716778,39.0,We drive through town without speaking.,833.0
1458,227,1716296717569,39.0,He stops at a roadside market for beer.,791.0
1458,228,1716296718857,54.0,I notice a great stack of papers just inside the door.,1288.0
1458,229,1716296721905,89.0,On the top step a fat woman in a print dress holds out a licorice stick to a little girl.,3048.0
1458,230,1716296723321,66.0,"Later on, we cross Everson Creek and turn into the picnic grounds.",1416.0
1458,231,1716296724969,79.0,The creek runs under the bridge and into a large pond a few hundred yards away.,1648.0
1458,232,1716296726145,28.0,I can see the men out there.,1176.0
1458,233,1716296727258,33.0,I can see them out there fishing.,1113.0
1458,234,1716296728473,31.0,So much water so close to home.,1215.0
1458,235,1716296730241,43.0,"I say, ""Why did you have to go miles away?""",1768.0
1458,236,1716296731168,25.0,"""Don't rile me,"" he says.",927.0
1458,237,1716296732880,29.0,We sit on a bench in the sun.,1712.0
1458,238,1716296735233,25.0,He opens us cans of beer.,2353.0
1458,239,1716296736873,25.0,"He says, ""Relax, Claire.""",1640.0
1458,240,1716296738008,30.0,"""They said they were innocent.",1135.0
1458,241,1716296739962,27.0,"They said they were crazy.""",1953.0
1458,242,1716296740528,15.0,"He says, ""Who?""",566.0
1458,243,1716296741938,38.0,"He says, ""What are you talking about?""",1410.0
1458,244,1716296742649,21.0,"""The Maddox brothers.",711.0
1458,245,1716296745609,54.0,They killed a girl named Arlene Hubly where I grew up.,2960.0
1458,246,1716296749689,60.0,They cut off her head and threw her into the Cle Elum River.,4080.0
1458,247,1716296752737,31.0,"It happened when I was a girl.""",3048.0
1458,248,1716296754057,40.0,"""You're going to get me riled,"" he says.",1320.0
1458,249,1716296754681,20.0,I look at the creek.,624.0
1458,250,1716296756880,79.0,"I'm right in it, eyes open, face down, staring at the moss on the bottom, dead.",2199.0
1458,251,1716296758329,62.0,"""I don't know what's wrong with you,"" he says on the way home.",1449.0
1458,252,1716296759602,45.0,"""You're getting me more riled by the minute.""",1273.0
1458,253,1716296760529,34.0,There is nothing I can say to him.,927.0
1458,254,1716296761384,36.0,He tries to concentrate on the road.,855.0
1458,255,1716296762385,47.0,But he keeps looking into the rear-view mirror.,1001.0
1458,256,1716296762921,9.0,He knows.,536.0
1458,257,1716296763417,3.0,***,496.0
1458,258,1716296768634,52.0,Stuart believes he is letting me sleep this morning.,5217.0
1458,259,1716296770424,47.0,But I was awake long before the alarm went off.,1790.0
1458,260,1716296773848,74.0,"I was thinking, lying on the far side of the bed away from his hairy legs.",3424.0
1458,261,1716296775410,78.0,"He gets Dean off for school, and then he shaves, dresses, and leaves for work.",1562.0
1458,262,1716296776537,40.0,Twice he looks in and clears his throat.,1127.0
1458,263,1716296778216,26.0,But I keep my eyes closed.,1679.0
1458,264,1716296779553,38.0,In the kitchen I find a note from him.,1337.0
1458,265,1716296780296,19.0,"It's signed ""Love.""",743.0
1458,266,1716296783305,74.0,I sit in the breakfast nook and drink coffee and leave a ring on the note.,3009.0
1458,267,1716296786024,67.0,I look at the newspaper and turn it this way and that on the table.,2719.0
1458,268,1716296787409,43.0,Then I skid it close and read what it says.,1383.0
1458,269,1716296788321,38.0,"The body has been identified, claimed.",912.0
1458,270,1716296795361,155.0,"But it took some examining it, some putting things into it, some cutting, some weighing, some measuring, some putting things back again and sewing them in.",7040.0
1458,271,1716296796321,57.0,I sit for a long time holding the newspaper and thinking.,959.0
1458,272,1716296798049,51.0,Then I call up to get a chair at the hairdresser's.,1728.0
1458,273,1716296798617,3.0,***,568.0
1458,274,1716296800081,75.0,I sit under the dryer with a magazine on my lap and let Marnie do my nails.,1464.0
1458,275,1716296801001,42.0,"""I am going to a funeral tomorrow,"" I say.",920.0
1458,276,1716296801745,38.0,"""I'm sorry to hear that,"" Marnie says.",744.0
1458,277,1716296802481,25.0,"""It was a murder,"" I say.",736.0
1458,278,1716296803226,37.0,"""That's the worst kind,"" Marnie says.",745.0
1458,279,1716296804376,35.0,"""We weren't all that close,"" I say.",1150.0
1458,280,1716296804889,15.0,"""But you know?""",513.0
1458,281,1716296806888,45.0,"""We'll get you fixed up for it,"" Marnie says.",1999.0
1458,282,1716296810609,72.0,"That night I make my bed on the sofa, and in the morning I get up first.",3721.0
1458,283,1716296812305,50.0,I put on coffee and fix breakfast while he shaves.,1696.0
1458,284,1716296813769,76.0,"He appears in the kitchen doorway, towel over his bare shoulder, appraising.",1463.0
1458,285,1716296814546,23.0,"""Here's coffee,"" I say.",777.0
1458,286,1716296815313,31.0,"""Eggs'll be ready in a minute.”",767.0
1458,287,1716296816353,37.0,"I wake Dean, and the three of us eat.",1040.0
1458,288,1716296819154,79.0,"Whenever Stuart looks at me, I ask Dean if he wants more milk, more toast, etc.",2801.0
1458,289,1716296821017,56.0,"""I'll call you today,"" Stuart says as he opens the door.",1863.0
1458,290,1716296822329,42.0,"I say, ""I don't think I'll be home today.""",1311.0
1458,291,1716296822920,21.0,"""All right,"" he says.",591.0
1458,292,1716296823377,7.0,"""Sure.""",457.0
1458,293,1716296824033,18.0,I dress carefully.,656.0
1458,294,1716296825113,48.0,I try on a hat and look at myself in the mirror.,1079.0
1458,295,1716296826096,28.0,I write out a note for Dean.,983.0
1458,296,1716296828185,69.0,"Honey, Mommy has things to do this afternoon, but will be back later.",2089.0
1458,297,1716296830114,61.0,You stay in or be in the backyard until one of us comes home.,1929.0
1458,298,1716296830617,11.0,"Love, Mommy",503.0
1458,299,1716296831850,48.0,I look at the word Love and then I underline it.,1233.0
1458,300,1716296832921,29.0,Then I see the word backyard.,1071.0
1458,301,1716296833961,22.0,Is it one word or two?,1040.0
1458,302,1716296834528,3.0,***,567.0
1458,303,1716296838794,121.0,"I drive through farm country, through fields of oats and sugar beets and past apple orchards, cattle grazing in pastures.",4265.0
1458,304,1716296842777,99.0,"Then everything changes, more like shacks than farmhouses and stands of timber instead of orchards.",3983.0
1458,305,1716296845241,78.0,"Then mountains, and on the right, far below, I sometimes see the Naches River.",2464.0
1458,306,1716296846577,64.0,A green pickup comes up behind me and stays behind me for miles.,1336.0
1458,307,1716296848401,55.0,"I keep slowing at the wrong times, hoping he will pass.",1824.0
1458,308,1716296849001,16.0,Then I speed up.,599.0
1458,309,1716296850609,36.0,"But this is at the wrong times, too.",1608.0
1458,310,1716296851657,39.0,I grip the wheel until my fingers hurt.,1048.0
1458,311,1716296853122,37.0,On a long clear stretch he goes past.,1465.0
1458,312,1716296855770,73.0,"But he drives along beside for a bit, a crewcut man in a blue work shirt.",2648.0
1458,313,1716296856425,24.0,We look each other over.,655.0
1458,314,1716296857905,53.0,"Then he waves, toots his horn, and pulls on up ahead.",1480.0
1458,315,1716296858546,29.0,I slow down and find a place.,641.0
1458,316,1716296859321,35.0,I pull over and shut off the motor.,775.0
1458,317,1716296860920,42.0,I can hear the river down below the trees.,1599.0
1458,318,1716296861937,35.0,Then I hear the pickup coming back.,1016.0
1458,319,1716296863314,41.0,I lock the doors and roll up the windows.,1377.0
1458,320,1716296864122,30.0,"""You all right?"" the man says.",808.0
1458,321,1716296864745,21.0,He raps on the glass.,623.0
1458,322,1716296865233,11.0,"""You okay?""",487.0
1458,323,1716296866512,64.0,He leans his arms on the door and brings his face to the window.,1279.0
1458,324,1716296867009,15.0,I stare at him.,497.0
1458,325,1716296868129,30.0,I can't think what else to do.,1120.0
1458,326,1716296868842,34.0,"""Is everything all right in there?",713.0
1458,327,1716296870115,31.0,"How come you're all locked up?""",1273.0
1458,328,1716296870658,16.0,I shake my head.,543.0
1458,329,1716296871289,24.0,"""Roll down your window.""",631.0
1458,330,1716296873409,64.0,He shakes his head and looks at the highway and then back at me.,2120.0
1458,331,1716296874097,19.0,"""Roll it down now.""",688.0
1458,332,1716296874748,32.0,"""Please,"" I say, ""I have to go.""",651.0
1458,333,1716296875785,50.0,"""Open the door,"" he says as if he isn't listening.",1037.0
1458,334,1716296878121,33.0,"""You're going to choke in there.""",2336.0
1458,335,1716296879297,32.0,"He looks at my breasts, my legs.",1176.0
1458,336,1716296880241,34.0,I can tell that's what he's doing.,944.0
1458,337,1716296880987,22.0,"""Hey, sugar,"" he says.",746.0
1458,338,1716296881953,31.0,"""I'm just here to help is all.""",965.0
1458,339,1716296882434,3.0,***,481.0
1458,340,1716296887289,52.0,The casket is closed and covered with floral sprays.,4855.0
1458,341,1716296889346,45.0,The organ starts up the minute I take a seat.,2057.0
1458,342,1716296890282,40.0,People are coming in and finding chairs.,936.0
1458,343,1716296891515,63.0,There's a boy in flared pants and a yellow short-sleeved shirt.,1233.0
1458,344,1716296895562,100.0,A door opens and the family comes in in a group and moves over to a curtained place off to one side.,4047.0
1458,345,1716296896656,39.0,Chairs creak as everybody gets settled.,1094.0
1458,346,1716296898610,83.0,"Directly, a nice blond man in a nice dark suit stands and asks us to bow our heads.",1954.0
1458,347,1716296900617,105.0,"He says a prayer for us, the living, and when he finishes, he says a prayer for the soul of the departed.",2007.0
1458,348,1716296901824,43.0,Along with the others I go past the casket.,1207.0
1458,349,1716296903730,66.0,Then I move out onto the front steps and into the afternoon light.,1906.0
1458,350,1716296905506,66.0,There's a woman who limps as she goes down the stairs ahead of me.,1776.0
1458,351,1716296906362,33.0,On the sidewalk she looks around.,856.0
1458,352,1716296907330,31.0,"""Well, they got him,"" she says.",968.0
1458,353,1716296908033,27.0,"""If that's any consolation.",703.0
1458,354,1716296908610,31.0,They arrested him this morning.,577.0
1458,355,1716296909489,38.0,I heard it on the radio before I come.,879.0
1458,356,1716296910385,26.0,"A boy right here in town.""",896.0
1458,357,1716296911688,42.0,We move a few steps down the hot sidewalk.,1303.0
1458,358,1716296912577,25.0,People are starting cars.,889.0
1458,359,1716296914585,49.0,I put out my hand and hold on to a parking meter.,2008.0
1458,360,1716296915530,36.0,Polished hoods and polished fenders.,945.0
1458,361,1716296916017,14.0,My head swims.,487.0
1458,362,1716296917273,41.0,"I say, ""They have friends, these killers.",1256.0
1458,363,1716296917769,16.0,"You can't tell.""",496.0
1458,364,1716296919090,70.0,"""I have known that child since she was a little girl,"" the woman says.",1319.0
1458,365,1716296922027,93.0,"""She used to come over and I'd bake cookies for her and let her eat them in front of the TV.""",2937.0
1458,366,1716296922465,3.0,***,438.0
1458,367,1716296924427,76.0,"Back home, Stuart sits at the table with a drink of whiskey in front of him.",1961.0
1458,368,1716296926538,57.0,For a crazy instant I think something's happened to Dean.,2111.0
1458,369,1716296927057,14.0,"""Where is he?""",519.0
1458,370,1716296927786,6.0,I say.,729.0
1458,371,1716296928752,16.0,"""Where is Dean?""",966.0
1458,372,1716296931536,27.0,"""Outside,"" my husband says.",2784.0
1458,373,1716296932105,34.0,He drains his glass and stands up.,569.0
1458,374,1716296933153,40.0,"He says, ""I think I know what you need.""",1048.0
1458,375,1716296935609,138.0,He reaches an arm around my waist and with his other hand he begins to unbutton my jacket and then he goes on to the buttons of my blouse.,2456.0
1458,376,1716296936289,30.0,"""First things first,"" he says.",680.0
1458,377,1716296936840,23.0,He says something else.,551.0
1458,378,1716296937346,27.0,But I don't need to listen.,506.0
1458,379,1716296938673,46.0,I can't hear a thing with so much water going.,1327.0
1458,380,1716296939137,3.0,***,464.0
1288,122,1716312145389,3.0,***,5979.0
1288,123,1716312147546,37.0,My husband eats with a good appetite.,2157.0
1288,124,1716312149471,37.0,But I don't think he's really hungry.,1925.0
1288,125,1716312153282,69.0,"He chews, arms on the table, and stares at something across the room.",3811.0
1288,126,1716312155563,30.0,He looks at me and looks away.,2281.0
1288,127,1716312157694,33.0,He wipes his mouth on the napkin.,2131.0
1288,128,1716312159809,30.0,"He shrugs, and goes on eating.",2115.0
1288,129,1716312161341,42.0,"""What are you staring at me for?"" he says.",1532.0
1288,130,1716312163725,45.0,"""What is it?"" he says and lays down his fork.",2384.0
1288,131,1716312165555,42.0,"""Was I staring?"" I say, and shake my head.",1830.0
1288,132,1716312166696,20.0,The telephone rings.,1141.0
1288,133,1716312168277,27.0,"""Don't answer it,"" he says.",1580.0
1288,134,1716312169907,33.0,"""It might be your mother,"" I say.",1630.0
1288,135,1716312171337,25.0,"""Watch and see,"" he says.",1430.0
1288,136,1716312172449,34.0,I pick up the receiver and listen.,1112.0
1288,137,1716312173803,24.0,My husband stops eating.,1354.0
1288,138,1716312175487,46.0,"""What did I tell you?"" he says when I hang up.",1684.0
1288,139,1716312176713,23.0,He starts to eat again.,1226.0
1288,140,1716312178254,36.0,Then throws his napkin on his plate.,1541.0
1288,141,1716312180326,63.0,"He says, ""Goddamn it, why can't people mind their own business?",2072.0
1288,142,1716312182779,41.0,Tell me what I did wrong and I'll listen!,2453.0
1288,143,1716312184675,28.0,I wasn't the only man there.,1896.0
1288,144,1716312186288,37.0,We talked it over and we all decided.,1612.0
1288,145,1716312189174,29.0,We couldn't just turn around.,2886.0
1288,146,1716312190515,32.0,We were five miles from the car.,1341.0
1288,147,1716312192139,34.0,I won't have you passing judgment.,1624.0
1288,148,1716312193098,13.0,"Do you hear?""",959.0
1288,149,1716312194459,18.0,"""You know,"" I say.",1361.0
1288,150,1716312196891,33.0,"He says, ""What do I know, Claire?",2432.0
1288,151,1716312198049,34.0,Tell me what I'm supposed to know.,1158.0
1288,152,1716312200627,40.0,"I don't know anything except one thing?""",2578.0
1288,153,1716312202989,48.0,He gives me what he thinks is a meaningful look.,2362.0
1288,154,1716312204914,24.0,"""She was dead,"" he says.",1925.0
1288,155,1716312207158,33.0,"""And I'm as sorry as anyone else.",2244.0
1288,156,1716312208132,18.0,"But she was dead.""",974.0
1288,157,1716312209363,26.0,"""That's the point,"" I say.",1230.0
1288,158,1716312210349,20.0,He raises his hands.,985.0
1288,159,1716312211571,40.0,He pushes his chair away from the table.,1222.0
1288,160,1716312213468,72.0,He takes out his cigarettes and goes out to the back with a can of beer.,1897.0
1288,161,1716312215597,64.0,I see him sit in the lawn chair and pick up the newspaper again.,2129.0
1288,162,1716312218414,39.0,His name is in there on the first page.,2816.0
1288,163,1716312219824,36.0,Along with the names of his friends.,1410.0
1288,164,1716312221233,40.0,I close my eyes and hold on to the sink.,1409.0
1288,165,1716312223789,74.0,Then I rake my arm across the drainboard and send the dishes to the floor.,2556.0
1288,166,1716312224770,16.0,He doesn't move.,981.0
1288,167,1716312225662,18.0,I know he's heard.,892.0
1288,168,1716312226754,40.0,He lifts his head as if still listening.,1092.0
1288,169,1716312227781,30.0,But he doesn't move otherwise.,1027.0
1288,170,1716312228526,23.0,He doesn't turn around.,745.0
1288,171,1716312229490,3.0,***,964.0
1288,172,1716312233297,88.0,"He and Gordon Johnson and Mel Dorn and Vern Williams, they play poker and bowl and fish.",3807.0
1288,173,1716312236259,85.0,They fish every spring and early summer before visiting relatives can get in the way.,2962.0
1288,174,1716312238457,65.0,"They are decent men, family men, men who take care of their jobs.",2198.0
1288,175,1716312240600,65.0,"They have sons and daughters who go to school with our son, Dean.",2143.0
1288,176,1716312242799,55.0,Last Friday these family men left for the Naches River.,2199.0
1288,177,1716312245372,76.0,They parked the car in the mountains and hiked to where they wanted to fish.,2573.0
1288,178,1716312247932,76.0,"They carried their bedrolls, their food, their playing cards, their whiskey.",2560.0
1288,179,1716312249816,42.0,They saw the girl before they set up camp.,1884.0
1288,180,1716312250939,19.0,Mel Dorn found her.,1123.0
1288,181,1716312252123,25.0,No clothes on her at all.,1184.0
1288,182,1716312254056,64.0,She was wedged into some branches that stuck out over the water.,1933.0
1288,183,1716312255825,43.0,He called the others and they came to look.,1769.0
1288,184,1716312258627,29.0,They talked about what to do.,2802.0
1288,185,1716312263039,82.0,One of the men - my Stuart didn't say which - said they should start back at once.,4412.0
1288,186,1716312265962,86.0,"The others stirred the sand with their shoes, said they didn't feel inclined that way.",2923.0
1288,187,1716312269006,82.0,"They pleaded fatigue, the late hour, the fact that the girl wasn't going anywhere.",3043.0
1288,188,1716312270791,47.0,In the end they went ahead and set up the camp.,1784.0
1288,189,1716312271957,42.0,They built a fire and drank their whiskey.,1166.0
1288,190,1716312273613,50.0,"When the moon came up, they talked about the girl.",1655.0
1288,191,1716312276089,59.0,Someone said they should -keep the body from drifting away.,2475.0
1288,192,1716312277330,55.0,They took their flashlights and went back to the river.,1241.0
1288,193,1716312279564,66.0,One of the men - it might have been Stuart - waded in and got her.,2234.0
1288,194,1716312282201,53.0,He took her by the fingers and pulled her into shore.,2637.0
1288,195,1716312285303,87.0,He got some nylon cord and tied it to her wrist and then looped the rest around a tree.,3102.0
1288,196,1716312288204,99.0,"The next morning they cooked breakfast, drank coffee, and drank whiskey, and then split up to fish.",2901.0
1288,197,1716312293524,182.0,"That night they cooked fish, cooked potatoes, drank coffee, drank whiskey, then took their cooking things and eating things back down to the river and washed them where the girl was.",5320.0
1288,198,1716312294555,32.0,They played some cards later on.,1031.0
1288,199,1716312297780,55.0,Maybe they played until they couldn't see them anymore.,3225.0
1288,200,1716312298919,28.0,Vern Williams went to sleep.,1139.0
1288,201,1716312300070,28.0,But the others told stories.,1151.0
1288,202,1716312303573,100.0,Gordon Johnson said the trout they'd caught were hard because of the terrible coldness of the water.,3503.0
1288,203,1716312307298,154.0,"The next morning they got up late, drank whiskey, fished a little, took down their tents, rolled their sleeping bags, gathered their stuff, and hiked out.",3725.0
1288,204,1716312309484,41.0,They drove until they got to a telephone.,2186.0
1288,205,1716312311892,86.0,It was Stuart who made the call while the others stood around in the sun and listened.,2408.0
1288,206,1716312313071,32.0,He gave the sheriff their names.,1179.0
1288,207,1716312314169,25.0,They had nothing to hide.,1097.0
1288,208,1716312314878,21.0,They weren't ashamed.,709.0
1288,209,1716312317944,100.0,They said they'd wait until someone could come for better directions and take down their statements.,3066.0
1288,210,1716312318772,3.0,***,827.0
1288,211,1716312319821,30.0,I was asleep when he got home.,1049.0
1288,212,1716312321117,46.0,But I woke up when I heard him in the kitchen.,1296.0
1288,213,1716312323208,64.0,I found him leaning against the refrigerator with a can of beer.,2091.0
1288,214,1716312325088,68.0,He put his heavy arms around me and rubbed his big hands on my back.,1880.0
1288,215,1716312327164,85.0,In bed he put his hands on me again and then waited as if thinking of something else.,2076.0
1288,216,1716312328504,28.0,I turned and opened my legs.,1340.0
1288,217,1716312330347,36.0,"Afterwards, I think he stayed awake.",1843.0
1288,218,1716312332783,53.0,He was up that morning before I could get out of bed.,2436.0
1288,219,1716312334629,54.0,"To see if there was something in the paper, I suppose.",1846.0
1288,220,1716312336065,46.0,The telephone began ringing right after eight.,1436.0
1288,221,1716312336781,13.0,"""Go to hell!""",716.0
1288,222,1716312337641,18.0,I heard him shout.,860.0
1288,223,1716312338566,31.0,The telephone rang right again.,925.0
1288,224,1716312341452,59.0,"""I have nothing to add to what I already told the sheriff!""",2886.0
1288,225,1716312342487,29.0,He slammed the receiver down.,1035.0
1288,226,1716312343467,27.0,"""What is going on?"" I said.",980.0
1288,227,1716312346882,49.0,It was then that he told me what I just told you.,3415.0
1288,228,1716312347438,3.0,***,556.0
1288,229,1716312348540,44.0,I sweep up the broken dishes and go outside.,1102.0
1288,230,1716312350903,85.0,"He is lying on his back on the grass now, the newspaper and can of beer within reach.",2363.0
1288,231,1716312352734,41.0,"""Stuart, could we go for a drive?"" I say.",1831.0
1288,232,1716312353760,30.0,He rolls over and looks at me.,1026.0
1288,233,1716312354920,37.0,"""We'll pick up some beer,"" he says...",1160.0
1288,234,1716312356902,62.0,He gets to his feet and touches me on the hip as he goes past.,1981.0
1288,235,1716312357732,28.0,"""Give me a minute,"" he says.",829.0
1288,236,1716312358833,39.0,We drive through town without speaking.,1101.0
