participantID,Trial,Timestamp,char_count,sentence,sprt
1670,286,1712619664728,42.0,"I say, ""I don't think I'll be home today.""",1371.0
1670,287,1712619665295,21.0,"""All right,"" he says.",567.0
1670,288,1712619665772,7.0,"""Sure.""",477.0
1670,289,1712619666242,18.0,I dress carefully.,470.0
1670,290,1712619668086,48.0,I try on a hat and look at myself in the mirror.,1844.0
1670,291,1712619668980,28.0,I write out a note for Dean.,894.0
1670,292,1712619671431,69.0,"Honey, Mommy has things to do this afternoon, but will be back later.",2451.0
1670,293,1712619674405,61.0,You stay in or be in the backyard until one of us comes home.,2974.0
1670,294,1712619675154,11.0,"Love, Mommy",749.0
1670,295,1712619676767,48.0,I look at the word Love and then I underline it.,1613.0
1670,296,1712619678402,29.0,Then I see the word backyard.,1635.0
1670,297,1712619679464,22.0,Is it one word or two?,1062.0
1670,298,1712619679973,3.0,***,509.0
1670,299,1712619683741,121.0,"I drive through farm country, through fields of oats and sugar beets and past apple orchards, cattle grazing in pastures.",3768.0
1670,300,1712619686894,99.0,"Then everything changes, more like shacks than farmhouses and stands of timber instead of orchards.",3153.0
1670,301,1712619689763,78.0,"Then mountains, and on the right, far below, I sometimes see the Naches River.",2869.0
1670,302,1712619691961,64.0,A green pickup comes up behind me and stays behind me for miles.,2198.0
1670,303,1712619694545,55.0,"I keep slowing at the wrong times, hoping he will pass.",2584.0
1670,304,1712619695175,16.0,Then I speed up.,630.0
1670,305,1712619696239,36.0,"But this is at the wrong times, too.",1064.0
1670,306,1712619697487,39.0,I grip the wheel until my fingers hurt.,1248.0
1670,307,1712619698825,37.0,On a long clear stretch he goes past.,1338.0
1670,308,1712619701849,73.0,"But he drives along beside for a bit, a crewcut man in a blue work shirt.",3024.0
1670,309,1712619702918,24.0,We look each other over.,1068.0
1670,310,1712619705141,53.0,"Then he waves, toots his horn, and pulls on up ahead.",2223.0
1670,311,1712619706117,29.0,I slow down and find a place.,976.0
1670,312,1712619707662,35.0,I pull over and shut off the motor.,1545.0
1670,313,1712619709371,42.0,I can hear the river down below the trees.,1708.0
1670,314,1712619710209,35.0,Then I hear the pickup coming back.,838.0
1670,315,1712619711275,41.0,I lock the doors and roll up the windows.,1066.0
1670,316,1712619712076,30.0,"""You all right?"" the man says.",801.0
1670,317,1712619712744,21.0,He raps on the glass.,668.0
1670,318,1712619713297,11.0,"""You okay?""",553.0
1670,319,1712619715083,64.0,He leans his arms on the door and brings his face to the window.,1786.0
1670,320,1712619715830,15.0,I stare at him.,747.0
1670,321,1712619716672,30.0,I can't think what else to do.,842.0
1670,322,1712619717670,34.0,"""Is everything all right in there?",998.0
1670,323,1712619718818,31.0,"How come you're all locked up?""",1148.0
1670,324,1712619719462,16.0,I shake my head.,644.0
1670,325,1712619720125,24.0,"""Roll down your window.""",663.0
1670,326,1712619722135,64.0,He shakes his head and looks at the highway and then back at me.,2010.0
1670,327,1712619722875,19.0,"""Roll it down now.""",740.0
1670,328,1712619723766,32.0,"""Please,"" I say, ""I have to go.""",891.0
1670,329,1712619725207,50.0,"""Open the door,"" he says as if he isn't listening.",1441.0
1670,330,1712619726462,33.0,"""You're going to choke in there.""",1255.0
1670,331,1712619728417,32.0,"He looks at my breasts, my legs.",1955.0
1670,332,1712619729586,34.0,I can tell that's what he's doing.,1169.0
1670,333,1712619730349,22.0,"""Hey, sugar,"" he says.",763.0
1670,334,1712619731182,31.0,"""I'm just here to help is all.""",833.0
1670,335,1712619731750,3.0,***,568.0
1670,336,1712619733150,52.0,The casket is closed and covered with floral sprays.,1399.0
1670,337,1712619735341,45.0,The organ starts up the minute I take a seat.,2191.0
1670,338,1712619736566,40.0,People are coming in and finding chairs.,1224.0
1670,339,1712619738624,63.0,There's a boy in flared pants and a yellow short-sleeved shirt.,2058.0
1670,340,1712619741214,100.0,A door opens and the family comes in in a group and moves over to a curtained place off to one side.,2589.0
1670,341,1712619743161,39.0,Chairs creak as everybody gets settled.,1947.0
1670,342,1712619772613,83.0,"Directly, a nice blond man in a nice dark suit stands and asks us to bow our heads.",29452.0
1670,343,1712619774539,105.0,"He says a prayer for us, the living, and when he finishes, he says a prayer for the soul of the departed.",1926.0
1670,344,1712619776540,43.0,Along with the others I go past the casket.,2001.0
1670,345,1712619777899,66.0,Then I move out onto the front steps and into the afternoon light.,1359.0
1670,346,1712619779742,66.0,There's a woman who limps as she goes down the stairs ahead of me.,1843.0
1670,347,1712619780664,33.0,On the sidewalk she looks around.,922.0
1670,348,1712619781944,31.0,"""Well, they got him,"" she says.",1280.0
1670,349,1712619782866,27.0,"""If that's any consolation.",922.0
1670,350,1712619783631,31.0,They arrested him this morning.,764.0
1670,351,1712619784685,38.0,I heard it on the radio before I come.,1054.0
1670,352,1712619785337,26.0,"A boy right here in town.""",652.0
1670,353,1712619787367,42.0,We move a few steps down the hot sidewalk.,2030.0
1670,354,1712619788103,25.0,People are starting cars.,736.0
1670,355,1712619789864,49.0,I put out my hand and hold on to a parking meter.,1761.0
1670,356,1712619790933,36.0,Polished hoods and polished fenders.,1069.0
1670,357,1712619791548,14.0,My head swims.,615.0
1670,358,1712619792663,41.0,"I say, ""They have friends, these killers.",1115.0
1670,359,1712619793436,16.0,"You can't tell.""",773.0
1670,360,1712619796062,70.0,"""I have known that child since she was a little girl,"" the woman says.",2626.0
1670,361,1712619799143,93.0,"""She used to come over and I'd bake cookies for her and let her eat them in front of the TV.""",3080.0
1670,362,1712619799784,3.0,***,641.0
1670,363,1712619802036,76.0,"Back home, Stuart sits at the table with a drink of whiskey in front of him.",2252.0
1670,364,1712619803811,57.0,For a crazy instant I think something's happened to Dean.,1775.0
1670,365,1712619804404,14.0,"""Where is he?""",593.0
1670,366,1712619804898,6.0,I say.,494.0
1670,367,1712619805426,16.0,"""Where is Dean?""",528.0
1670,368,1712619806048,27.0,"""Outside,"" my husband says.",622.0
1670,369,1712619807499,34.0,He drains his glass and stands up.,1451.0
1670,370,1712619808767,40.0,"He says, ""I think I know what you need.""",1268.0
1670,371,1712619814213,138.0,He reaches an arm around my waist and with his other hand he begins to unbutton my jacket and then he goes on to the buttons of my blouse.,5446.0
1670,372,1712619815115,30.0,"""First things first,"" he says.",902.0
1670,373,1712619815755,23.0,He says something else.,640.0
1670,374,1712619816519,27.0,But I don't need to listen.,764.0
1670,375,1712619818045,46.0,I can't hear a thing with so much water going.,1526.0
1670,376,1712619818601,3.0,***,555.0
1656,100,1712614149231,3.0,***,1903.0
1656,101,1712614151751,37.0,My husband eats with a good appetite.,2520.0
1656,102,1712614153361,37.0,But I don't think he's really hungry.,1610.0
1656,103,1712614155869,69.0,"He chews, arms on the table, and stares at something across the room.",2508.0
1656,104,1712614157054,30.0,He looks at me and looks away.,1184.0
1656,105,1712614158012,33.0,He wipes his mouth on the napkin.,958.0
1656,106,1712614159789,30.0,"He shrugs, and goes on eating.",1777.0
1656,107,1712614160863,42.0,"""What are you staring at me for?"" he says.",1074.0
1656,108,1712614162673,45.0,"""What is it?"" he says and lays down his fork.",1810.0
1656,109,1712614164843,42.0,"""Was I staring?"" I say, and shake my head.",2170.0
1656,110,1712614165599,20.0,The telephone rings.,755.0
1656,111,1712614166295,27.0,"""Don't answer it,"" he says.",696.0
1656,112,1712614167241,33.0,"""It might be your mother,"" I say.",946.0
1656,113,1712614168096,25.0,"""Watch and see,"" he says.",855.0
1656,114,1712614169282,34.0,I pick up the receiver and listen.,1186.0
1656,115,1712614170099,24.0,My husband stops eating.,817.0
1656,116,1712614171315,46.0,"""What did I tell you?"" he says when I hang up.",1216.0
1656,117,1712614172699,23.0,He starts to eat again.,1384.0
1656,118,1712614173817,36.0,Then throws his napkin on his plate.,1118.0
1656,119,1712614176581,63.0,"He says, ""Goddamn it, why can't people mind their own business?",2764.0
1656,120,1712614178048,41.0,Tell me what I did wrong and I'll listen!,1467.0
1656,121,1712614179587,28.0,I wasn't the only man there.,1539.0
1656,122,1712614181140,37.0,We talked it over and we all decided.,1553.0
1656,123,1712614182358,29.0,We couldn't just turn around.,1218.0
1656,124,1712614183600,32.0,We were five miles from the car.,1242.0
1656,125,1712614185536,34.0,I won't have you passing judgment.,1936.0
1656,126,1712614186234,13.0,"Do you hear?""",698.0
1656,127,1712614187350,18.0,"""You know,"" I say.",1115.0
1656,128,1712614189986,33.0,"He says, ""What do I know, Claire?",2636.0
1656,129,1712614191208,34.0,Tell me what I'm supposed to know.,1222.0
1656,130,1712614192627,40.0,"I don't know anything except one thing?""",1419.0
1656,131,1712614194318,48.0,He gives me what he thinks is a meaningful look.,1691.0
1656,132,1712614195544,24.0,"""She was dead,"" he says.",1226.0
1656,133,1712614197095,33.0,"""And I'm as sorry as anyone else.",1551.0
1656,134,1712614197941,18.0,"But she was dead.""",846.0
1656,135,1712614198934,26.0,"""That's the point,"" I say.",993.0
1656,136,1712614199618,20.0,He raises his hands.,684.0
1656,137,1712614200559,40.0,He pushes his chair away from the table.,941.0
1656,138,1712614202939,72.0,He takes out his cigarettes and goes out to the back with a can of beer.,2380.0
1656,139,1712614205869,64.0,I see him sit in the lawn chair and pick up the newspaper again.,2930.0
1656,140,1712614207238,39.0,His name is in there on the first page.,1369.0
1656,141,1712614208193,36.0,Along with the names of his friends.,954.0
1656,142,1712614209521,40.0,I close my eyes and hold on to the sink.,1328.0
1656,143,1712614214151,74.0,Then I rake my arm across the drainboard and send the dishes to the floor.,4630.0
1656,144,1712614214893,16.0,He doesn't move.,742.0
1656,145,1712614215617,18.0,I know he's heard.,724.0
1656,146,1712614216812,40.0,He lifts his head as if still listening.,1195.0
1656,147,1712614218389,30.0,But he doesn't move otherwise.,1577.0
1656,148,1712614219350,23.0,He doesn't turn around.,961.0
1656,149,1712614219915,3.0,***,565.0
1656,150,1712614223551,88.0,"He and Gordon Johnson and Mel Dorn and Vern Williams, they play poker and bowl and fish.",3636.0
1656,151,1712614226905,85.0,They fish every spring and early summer before visiting relatives can get in the way.,3354.0
1656,152,1712614229064,65.0,"They are decent men, family men, men who take care of their jobs.",2159.0
1656,153,1712614231422,65.0,"They have sons and daughters who go to school with our son, Dean.",2357.0
1656,154,1712614233762,55.0,Last Friday these family men left for the Naches River.,2340.0
1656,155,1712614235525,76.0,They parked the car in the mountains and hiked to where they wanted to fish.,1762.0
1656,156,1712614238001,76.0,"They carried their bedrolls, their food, their playing cards, their whiskey.",2475.0
1656,157,1712614240518,42.0,They saw the girl before they set up camp.,2517.0
1656,158,1712614241841,19.0,Mel Dorn found her.,1322.0
1656,159,1712614242818,25.0,No clothes on her at all.,977.0
1656,160,1712614245083,64.0,She was wedged into some branches that stuck out over the water.,2265.0
1656,161,1712614246265,43.0,He called the others and they came to look.,1182.0
1656,162,1712614247246,29.0,They talked about what to do.,981.0
1656,163,1712614249756,82.0,One of the men - my Stuart didn't say which - said they should start back at once.,2509.0
1656,164,1712614251851,86.0,"The others stirred the sand with their shoes, said they didn't feel inclined that way.",2095.0
1656,165,1712614255346,82.0,"They pleaded fatigue, the late hour, the fact that the girl wasn't going anywhere.",3494.0
1656,166,1712614256820,47.0,In the end they went ahead and set up the camp.,1474.0
1656,167,1712614257862,42.0,They built a fire and drank their whiskey.,1042.0
1656,168,1712614259028,50.0,"When the moon came up, they talked about the girl.",1164.0
1656,169,1712614261346,59.0,Someone said they should -keep the body from drifting away.,2318.0
1656,170,1712614262515,55.0,They took their flashlights and went back to the river.,1169.0
1656,171,1712614264486,66.0,One of the men - it might have been Stuart - waded in and got her.,1970.0
1656,172,1712614266257,53.0,He took her by the fingers and pulled her into shore.,1770.0
1656,173,1712614268777,87.0,He got some nylon cord and tied it to her wrist and then looped the rest around a tree.,2520.0
1656,174,1712614271319,99.0,"The next morning they cooked breakfast, drank coffee, and drank whiskey, and then split up to fish.",2542.0
1656,175,1712614277116,182.0,"That night they cooked fish, cooked potatoes, drank coffee, drank whiskey, then took their cooking things and eating things back down to the river and washed them where the girl was.",5797.0
1656,176,1712614278041,32.0,They played some cards later on.,924.0
1656,177,1712614280668,55.0,Maybe they played until they couldn't see them anymore.,2627.0
1656,178,1712614281703,28.0,Vern Williams went to sleep.,1035.0
1656,179,1712614282535,28.0,But the others told stories.,832.0
1656,180,1712614285797,100.0,Gordon Johnson said the trout they'd caught were hard because of the terrible coldness of the water.,3262.0
1656,181,1712614290116,154.0,"The next morning they got up late, drank whiskey, fished a little, took down their tents, rolled their sleeping bags, gathered their stuff, and hiked out.",4319.0
1656,182,1712614291269,41.0,They drove until they got to a telephone.,1152.0
1656,183,1712614293578,86.0,It was Stuart who made the call while the others stood around in the sun and listened.,2309.0
1656,184,1712614294765,32.0,He gave the sheriff their names.,1187.0
1656,185,1712614295408,25.0,They had nothing to hide.,643.0
1656,186,1712614295969,21.0,They weren't ashamed.,561.0
1656,187,1712614298627,100.0,They said they'd wait until someone could come for better directions and take down their statements.,2658.0
1656,188,1712614299132,3.0,***,505.0
1656,189,1712614300030,30.0,I was asleep when he got home.,898.0
1656,190,1712614301038,46.0,But I woke up when I heard him in the kitchen.,1008.0
1656,191,1712614302422,64.0,I found him leaning against the refrigerator with a can of beer.,1384.0
1656,192,1712614304066,68.0,He put his heavy arms around me and rubbed his big hands on my back.,1644.0
1656,193,1712614306237,85.0,In bed he put his hands on me again and then waited as if thinking of something else.,2169.0
1656,194,1712614307357,28.0,I turned and opened my legs.,1120.0
1656,195,1712614308508,36.0,"Afterwards, I think he stayed awake.",1151.0
1656,196,1712614312994,53.0,He was up that morning before I could get out of bed.,4486.0
1656,197,1712614314180,54.0,"To see if there was something in the paper, I suppose.",1185.0
1656,198,1712614315806,46.0,The telephone began ringing right after eight.,1626.0
1656,199,1712614316452,13.0,"""Go to hell!""",646.0
1656,200,1712614317222,18.0,I heard him shout.,769.0
1656,201,1712614318005,31.0,The telephone rang right again.,783.0
1656,202,1712614319372,59.0,"""I have nothing to add to what I already told the sheriff!""",1366.0
1656,203,1712614320200,29.0,He slammed the receiver down.,827.0
1656,204,1712614320925,27.0,"""What is going on?"" I said.",725.0
1656,205,1712614322993,49.0,It was then that he told me what I just told you.,2068.0
1656,206,1712614323582,3.0,***,589.0
1656,207,1712614325963,44.0,I sweep up the broken dishes and go outside.,2381.0
1656,208,1712614329539,85.0,"He is lying on his back on the grass now, the newspaper and can of beer within reach.",3576.0
1656,209,1712614332256,41.0,"""Stuart, could we go for a drive?"" I say.",2716.0
1656,210,1712614334025,30.0,He rolls over and looks at me.,1769.0
1656,211,1712614335246,37.0,"""We'll pick up some beer,"" he says...",1220.0
1656,212,1712614337207,62.0,He gets to his feet and touches me on the hip as he goes past.,1961.0
1656,213,1712614338051,28.0,"""Give me a minute,"" he says.",843.0
1656,214,1712614339057,39.0,We drive through town without speaking.,1006.0
